#{"t_start": 1553914269.9916224, "env_id": "Baxter-v0"}
r,l,t
-1.601474,8,65.431011
-0.192185,1,73.592737
-0.959704,7,129.984021
-6.438122,38,295.006437
-11.026073,43,428.249718
-5.380746,32,547.874815
-0.222419,1,556.193927
-3.83903,23,645.452424
-6.314082,39,781.652242
-1.436098,11,836.80091
-2.302499,13,897.852098
-10.059957,34,1012.805194
-6.213718,28,1123.749319
-0.20476,1,1145.20579
-14.006438,29,1363.781169
-3.250738,14,1509.380087
-12.102482,39,1894.058154
-5.40566,21,2115.68665
-2.039161,15,2303.523288
-8.940344,22,2493.639308
-2.251425,8,2549.121804
-5.432953,16,2637.111871
-5.001713,17,2727.752012
-2.45372,8,2781.145803
-5.527983,28,2912.771354
-4.142763,24,3022.375439
-2.75052,12,3084.776916
-7.972599,25,3192.692976
-3.990614,12,3259.33478
-4.215166,18,3343.392443
-6.129771,19,3432.539569
-5.715859,34,3571.428554
-4.525734,16,3638.898234
-10.012859,26,3748.930428
-2.356651,8,3796.858458
-7.558249,22,3893.245378
-8.044988,28,4001.060495
-3.482219,20,4087.307955
-9.546148,52,4288.411245
-7.940361,29,4402.61887
-1.968469,11,4467.582589
-38.476657,101,4540.966334
-3.961698,17,4626.014858
-0.150549,1,4633.868919
-3.009626,10,4696.699078
-3.392753,10,4759.047778
-5.631069,21,4851.346014
-3.26346,12,4910.685237
-2.65479,13,4976.487694
-12.037518,29,5074.458619
-52.279043,101,5175.465586
-6.591684,19,5246.169775
-10.460805,42,5373.78205
-8.081576,27,5446.639009
-5.231007,25,5532.770741
-5.978665,16,5595.152434
-5.170259,16,5653.260966
-1.803836,10,5701.683821
-3.174842,13,5761.57305
-2.928886,10,5813.553078
-4.865813,19,5886.26538
-7.132373,21,5967.597039
-5.227692,20,6048.316008
-3.866241,18,6121.729156
-4.438609,14,6174.389348
-4.16024,17,6247.739559
-2.029858,9,6296.360761
-3.711547,16,6358.868523
-1.874128,11,6404.161407
-2.457381,8,6444.075377
-5.156061,18,6509.699808
-3.971594,20,6578.915012
-4.25232,13,6628.028144
-47.42338,101,6728.019586
-2.499066,11,6773.809144
-3.473094,15,6830.886663
-8.116216,23,6902.870934
-7.356062,18,6971.199983
-1.501015,8,7011.010185
-4.619622,13,7063.916953
-2.375859,11,7111.839319
-6.495903,17,7175.301963
-6.793931,21,7248.677234
-6.211512,18,7311.321731
-3.842435,14,7367.930673
-6.270471,17,7428.513237
-4.271771,21,7502.500849
-5.127718,17,7573.378965
-11.888961,30,7693.009072
-12.052262,28,7779.760675
-8.709587,20,7854.404999
-4.957637,24,7938.52645
-2.882273,9,7985.772315
-9.172896,34,8105.765426
-4.471272,15,8157.287763
-9.328644,36,8265.125938
-3.209988,16,8320.450174
-13.917361,35,8426.653607
-5.244116,30,8529.511144
-4.021507,20,8605.090381
-3.746948,11,8647.312984
-3.862661,12,8698.304211
-6.907204,21,8775.474008
-18.187813,48,8920.49238
-23.522581,58,9090.312623
-16.948823,37,9202.969753
-4.051533,18,9265.585
-13.722624,34,9369.202665
-8.018525,18,9436.55136
-9.707773,22,9507.295756
-3.023228,8,9539.304724
-9.837802,21,9606.974291
-3.48976,13,9652.801039
-6.190108,30,9759.060757
-10.692772,23,9839.783362
-3.122532,11,9888.949142
-2.56183,7,9926.200706
-6.742821,23,10005.926388
-40.465823,101,10071.260654
-11.050791,31,10176.357364
-7.369042,27,10262.611308
-11.44283,26,10350.173038
-3.348205,8,10392.560656
-9.681552,20,10466.143246
-11.463926,32,10575.651714
-4.983599,14,10630.521551
-11.697333,27,10725.130948
-7.064087,28,10811.949407
-10.253506,25,10895.360392
-9.373399,22,10970.485552
-15.728809,33,11055.876074
-7.81248,17,11124.042644
-6.358945,24,11202.241611
-8.195444,20,11276.065564
-8.086207,22,11355.991269
-5.966657,13,11407.426858
-4.455722,14,11463.649979
-4.722671,14,11522.290866
-13.993823,31,11629.874452
-3.972175,11,11680.3322
-29.57694,75,11800.840379
-15.037557,30,11892.208177
-7.233836,18,11961.086702
-6.394127,18,12030.176793
-6.570053,17,12088.384895
-4.325224,11,12131.066722
-9.713899,19,12197.078178
-21.643274,31,12318.344134
-38.071778,101,12405.799624
-16.998422,43,12541.626344
-2.839113,8,12582.27947
-4.721427,12,12628.111393
-9.897704,24,12714.50245
-14.232735,24,12793.698314
-11.218089,31,12898.176611
-15.326905,43,13034.549796
-15.81274,28,13133.851597
-10.821428,27,13218.868061
-4.26716,10,13265.711791
-3.001721,11,13314.052312
-12.336708,26,13401.729752
-3.19846,8,13444.147658
-4.600631,11,13495.295189
-16.943728,33,13605.47233
-7.467477,26,13688.841954
-14.263865,33,13794.578201
-4.911058,15,13853.291677
-5.914108,14,13907.648908
-10.121297,23,13985.555345
-3.831649,8,14026.005612
-3.627994,10,14072.213093
-10.088598,36,14194.481466
-4.454939,12,14241.589714
-6.914853,22,14316.326196
-9.618062,19,14380.890036
-9.03061,20,14453.877021
-16.733263,32,14539.276651
-5.590646,13,14584.11808
-14.682177,34,14698.971649
-5.573801,13,14754.346617
-4.925579,11,14802.55849
-6.850747,15,14863.714777
-7.186438,26,14953.322417
-7.355475,26,15042.418363
-5.038212,13,15092.311902
-5.156272,12,15141.080208
-7.708821,21,15214.099202
-8.841403,21,15288.232133
-19.23288,40,15407.243407
-9.03519,27,15499.43404
-15.885825,32,15605.767861
-2.911037,7,15643.557842
-8.335592,22,15722.663399
-41.686882,101,15796.642978
-11.682249,28,15887.606393
-7.107476,22,15959.20118
-20.774928,38,16086.014039
-6.266231,17,16151.93759
-12.614101,24,16245.717095
-0.503612,1,16275.843763
-0.547028,1,16307.328574
-6.840482,15,16360.679727
-4.441225,14,16418.66183
-7.34623,16,16472.155689
-14.627133,34,16585.931407
-13.456857,27,16679.33383
-9.22786,22,16758.083924
-11.546419,23,16822.675973
-4.057358,10,16868.313756
-8.932253,28,16951.952473
-2.702839,8,16992.206892
-7.81172,17,17058.328332
-9.257675,21,17134.393287
-9.855763,35,17247.040723
-3.749343,12,17298.382707
-10.533513,25,17385.564419
-8.24365,18,17448.218861
-7.194412,19,17518.863921
-8.333922,23,17596.545524
-4.915098,13,17648.840558
-15.046333,30,17757.521628
-4.887385,12,17809.501926
-4.129816,10,17848.620589
-9.123427,22,17919.461046
-8.612594,19,17991.236627
-9.458288,31,18095.963072
-3.375711,9,18138.279386
-4.742532,14,18193.84716
-3.481924,11,18243.371453
-4.95111,13,18298.167821
-4.00764,16,18360.452579
-5.684009,16,18422.635638
-7.892572,18,18490.438647
-6.167081,16,18553.639492
-12.031425,28,18648.853886
-6.221939,12,18698.577714
-8.091265,24,18780.309949
-6.830083,16,18836.378157
-13.364405,31,18940.655379
-13.713621,29,19041.378429
-8.86105,20,19108.339263
-3.565782,10,19147.817307
-6.259263,13,19202.835938
-5.163701,14,19260.237536
-4.129603,11,19303.596908
-5.932142,17,19364.603684
-5.900635,13,19419.124753
-6.055712,16,19475.052402
-17.251373,36,19586.582738
-5.542324,15,19645.866397
-7.023192,16,19699.91
-3.151406,7,19738.257727
-3.632786,10,19783.430173
-2.915098,10,19827.284809
-4.215157,14,19877.38211
-7.356677,17,19941.993075
-3.705441,10,19987.758745
-4.335591,12,20032.747791
-8.203454,21,20108.43264
-8.513788,18,20168.162106
-7.678003,19,20238.836131
-5.243124,12,20290.274994
-9.292546,20,20364.392971
-3.960161,11,20410.914356
-5.359268,16,20473.969245
-10.036202,27,20565.336251
-4.186753,11,20607.312175
-7.741874,17,20672.553073
-3.767002,10,20712.100904
-7.904868,35,20827.026639
-6.391823,12,20871.647252
-7.546219,17,20936.443084
-6.597466,22,21012.115022
-6.993394,19,21081.77522
-3.826964,10,21126.033494
-4.083563,14,21174.705312
-6.725379,15,21235.190796
-4.192734,11,21282.696489
-9.772217,24,21369.181286
-9.420354,24,21452.913391
-4.555005,15,21510.040234
-5.868113,19,21576.465385
-21.943427,45,21719.583704
-7.311126,17,21775.107238
-7.063807,18,21841.228215
-2.59085,7,21877.587885
-6.04412,19,21949.416997
-6.144115,14,22002.391844
-4.488227,14,22059.213104
-2.952698,7,22095.553591
-10.593507,24,22181.563701
-12.827963,28,22276.465833
-11.334271,41,22407.169003
-4.557319,13,22461.701862
-2.547146,7,22492.154104
-9.129094,20,22552.995737
-7.463523,24,22635.088756
-9.056365,22,22707.750605
-6.821732,21,22785.082831
-13.021859,28,22882.243526
-6.178373,18,22944.987136
-5.50817,11,22993.98385
-5.392904,14,23042.40907
-7.00225,21,23118.999144
-7.546266,17,23185.997185
-7.299826,15,23234.233605
-9.571274,20,23298.533419
-4.50726,12,23350.377886
-13.950886,26,23443.2782
-6.411554,18,23510.296026
-12.463772,33,23618.740079
-17.649544,35,23710.951926
-2.518622,6,23746.057926
-9.748402,29,23839.36611
-5.16959,11,23885.408486
-7.416251,21,23947.916899
-3.128436,10,23991.01281
-14.322224,36,24100.028666
-6.446115,14,24154.524977
-6.349532,15,24205.073354
-7.199981,19,24271.134897
-6.457094,13,24324.271686
-7.782335,21,24397.786711
-6.375869,17,24454.713641
-5.06777,13,24502.385981
-7.106176,19,24569.425512
-3.832799,16,24625.50183
-10.799716,20,24700.47715
-11.094919,23,24784.264836
-6.427186,13,24838.105145
-5.110519,12,24888.09196
-4.207231,9,24931.301858
-6.533152,18,25001.953644
-2.381771,8,25045.126598
-3.973927,10,25090.807969
-12.237915,29,25186.309022
-5.294621,14,25235.058355
-8.43158,23,25311.983962
-3.725056,9,25352.211771
-12.916827,25,25445.406719
-15.111882,43,25595.912708
-11.24087,22,25679.236522
-12.485006,23,25763.599134
-8.502573,18,25838.33079
-6.924067,25,25927.069093
-9.221766,16,25990.942195
-10.617193,31,26105.166931
-12.992877,38,26235.171561
-8.449173,21,26319.331309
-8.162987,22,26398.376296
-4.859049,11,26451.143841
-16.51672,41,26525.768157
-10.439585,26,26623.773763
-5.974746,18,26699.305143
-9.341256,26,26790.728662
-4.713741,10,26834.141913
-5.959995,15,26891.858245
-5.491099,11,26944.922703
-4.070192,13,26998.038849
-8.9336,18,27057.319975
-5.584686,15,27122.871063
-5.407107,14,27177.844137
-8.709786,19,27249.524433
-4.097514,8,27286.691409
-12.263318,21,27373.210726
-10.557561,26,27465.136107
-4.514854,12,27516.686661
-6.813691,15,27583.882711
-2.073592,5,27612.113427
-5.713763,13,27672.951634
-6.296825,19,27753.740385
-7.04649,19,27825.636235
-6.467317,15,27885.868205
-16.71728,39,28017.491513
-4.311444,10,28058.64107
-5.183341,12,28102.707111
-6.83987,21,28177.58537
-4.271507,14,28235.663708
-3.442033,8,28273.488256
-3.394144,9,28321.765542
-4.444868,10,28365.276531
-14.1884,36,28465.658734
-4.730503,10,28509.397622
-7.442698,16,28567.223422
-20.742423,52,28679.095042
-5.401595,11,28721.382015
-4.548913,9,28764.110387
-7.520328,28,28858.93404
-8.323413,19,28927.262701
-4.15027,8,28968.852698
-7.525461,15,29021.230198
-3.36928,8,29051.263856
-6.913972,13,29098.149587
-2.465327,6,29131.961223
-3.868654,10,29175.967768
-7.052417,15,29233.988378
-4.840639,14,29283.975138
-2.842906,7,29319.974412
-4.162973,11,29367.123755
-5.841256,18,29431.509472
-10.653129,26,29511.067508
-7.320342,15,29568.014603
-5.30782,20,29631.588151
-6.371837,18,29691.07764
-12.294073,34,29793.631796
-7.077381,21,29868.318268
-3.994978,11,29910.222628
-15.022718,27,30004.640249
-4.977993,18,30061.812804
-20.140301,34,30140.736908
-6.859552,27,30227.021501
-9.377753,28,30327.423775
-6.979319,16,30390.186861
-7.170099,20,30473.254071
-0.303261,1,30480.135857
-6.262354,19,30551.897891
-9.232275,22,30632.629542
-9.983399,21,30712.442321
-7.05619,17,30787.800203
-2.266481,6,30826.878143
-3.923859,8,30873.19592
-6.981648,20,30954.167042
-5.635823,23,31046.269226
-6.825775,20,31118.645481
-7.844445,18,31188.973782
-7.301027,17,31247.414802
-7.912022,15,31302.650125
-7.775191,29,31399.594315
-17.827371,42,31511.657739
-5.97479,23,31602.138486
-2.979204,7,31635.231695
-4.170634,10,31682.69759
-9.218915,17,31748.878338
-6.568779,16,31813.17912
-4.492633,9,31856.97864
-7.09957,20,31930.650072
-5.406696,12,31981.480489
-8.24378,15,32036.353372
-8.516916,27,32131.636955
-6.887724,21,32205.665052
-4.922154,12,32260.146043
-6.113453,19,32330.559901
-12.067244,23,32410.768682
-6.277168,15,32467.906194
-43.391796,101,32544.473799
-8.080755,15,32602.145675
-5.466381,12,32651.543363
-9.785952,18,32726.117014
-4.362061,10,32773.797839
-3.750844,12,32817.921203
-4.210972,10,32862.821462
-5.162504,13,32914.227613
-3.946168,9,32951.261402
-8.045982,16,33011.739703
-6.948468,13,33061.735754
-8.353885,17,33121.400548
-7.585451,16,33178.209595
-7.212823,15,33230.243871
-7.94877,30,33345.628531
-5.46737,20,33425.051714
-4.473466,10,33468.29361
-6.580122,12,33514.975815
-18.61891,42,33656.731802
-3.721268,8,33698.516175
-3.163588,6,33734.987961
-3.448325,7,33774.107018
-7.619179,15,33836.83304
-9.424197,16,33901.755006
-6.056016,11,33951.150256
-8.277956,20,34028.654053
-4.325182,8,34071.997118
-8.178811,14,34130.989738
-6.015167,12,34176.71259
-17.708512,53,34338.598382
-6.425965,14,34399.013091
-11.467991,22,34476.137012
-8.37112,16,34540.448051
-7.932707,19,34612.48526
-9.225463,24,34696.769867
-6.303258,13,34754.508586
-9.828973,16,34814.042115
-28.259673,45,34941.807891
-4.305031,8,34976.620716
-8.234408,16,35035.279556
-8.539561,16,35100.450696
-5.902971,14,35161.4698
-0.399413,1,35167.781792
-50.569456,101,35296.385716
-13.642519,27,35394.626362
-10.800916,27,35490.089712
-7.277369,20,35566.12599
-9.598333,21,35645.474084
-4.836433,17,35712.165372
-5.576032,12,35763.067266
-15.640692,28,35856.907024
-4.665888,8,35900.00205
-10.141721,22,35973.91076
-14.505189,22,36056.652483
-2.998827,7,36094.619486
-18.46743,36,36185.456409
-7.890836,18,36254.441489
-9.564133,17,36321.195145
-12.909026,26,36406.818859
-7.782002,16,36465.426263
-5.165271,11,36508.814817
-4.570151,11,36553.107254
-9.547257,22,36628.943839
-5.647716,11,36673.796968
-5.093679,10,36714.275301
-4.2412,9,36757.730197
-3.781841,9,36795.469923
-6.167833,13,36845.353841
-8.169465,16,36911.233095
-8.452955,19,36983.69144
-4.135753,10,37030.994972
-5.07621,11,37073.360928
-9.989832,22,37147.627272
-5.195608,11,37192.539459
-6.771494,13,37247.050185
-7.687279,17,37316.065527
-11.070829,23,37400.560566
-14.441324,23,37488.817929
-10.346193,17,37543.419722
-5.691354,14,37603.440478
-9.50878,21,37681.611502
-11.298141,20,37757.795757
-3.157023,7,37790.092373
-5.744772,11,37840.668933
-7.82242,13,37897.084858
-9.715366,22,37971.473911
-9.130113,18,38042.712568
-8.759336,15,38105.678656
-6.639289,14,38159.805387
-3.659874,8,38201.986456
-3.166363,6,38231.688647
-8.483985,18,38299.064123
-3.162747,6,38327.622417
-9.753037,23,38406.966195
-4.165832,8,38448.795006
-9.805912,16,38514.791255
-4.302894,10,38556.412977
-5.554956,12,38611.210197
-6.82616,13,38660.381528
-7.035671,12,38711.563586
-12.58523,26,38801.506228
-4.636908,10,38849.720794
-6.380014,13,38904.65805
-5.933078,12,38958.314873
-7.990385,15,39013.321524
-7.197181,13,39067.696012
-4.007664,8,39109.805912
-13.139174,25,39202.806283
-3.795696,7,39235.524107
-3.241852,7,39266.30458
-4.691896,8,39307.096879
-2.372477,5,39341.252539
-3.862322,7,39379.307684
-6.31984,12,39434.061554
-9.538638,24,39511.991054
-3.395645,8,39554.770296
-8.522322,17,39616.878044
-13.250251,23,39690.047572
-5.577924,12,39737.607639
-8.327031,21,39814.216668
-10.195862,20,39884.475731
-2.634678,5,39909.918873
-8.883274,19,39978.549736
-6.622242,12,40025.934766
-5.338285,11,40076.898017
-14.055205,23,40165.484112
-7.734636,15,40219.821822
-26.109107,49,40338.053402
-5.543103,12,40391.438374
-5.549083,13,40438.697651
-6.662434,16,40497.309005
-1.943032,4,40527.037461
-10.963101,18,40599.210871
-12.453288,19,40672.08509
-7.837754,15,40726.065002
-7.274697,13,40784.379359
-7.246372,17,40850.554887
-10.003749,19,40922.194679
-4.364014,9,40967.458936
-8.758805,19,41032.902897
-6.093391,10,41080.728543
-10.544277,18,41152.382932
-7.091309,16,41219.657005
-15.513424,25,41307.928603
-6.361757,13,41363.714724
-12.5785,21,41438.842943
-5.884289,13,41493.614155
-2.827039,6,41522.389659
-13.491894,23,41610.581249
-5.303031,10,41659.501089
-12.185503,23,41741.215956
-7.38886,16,41806.12148
-9.558987,17,41866.527949
-6.352145,14,41924.163592
-14.347285,24,42012.951121
-2.609809,6,42041.254027
-4.216168,9,42085.090738
-47.639815,101,42181.151094
-5.411881,10,42227.171588
-4.930601,10,42274.131538
-6.290789,13,42332.523507
-6.94571,14,42391.653759
-6.418143,15,42443.374132
-8.934561,15,42504.888941
-8.147883,15,42557.946731
-9.26553,21,42635.87956
-4.268409,10,42682.909268
-4.993454,10,42725.792194
-10.654365,18,42790.808881
-10.165899,19,42864.327234
-7.104848,19,42932.106426
-1.951701,4,42956.173833
-8.492181,17,43017.281977
-9.329287,17,43079.940976
-9.149812,17,43143.102264
-6.648122,16,43202.702208
-10.954686,22,43287.156486
-41.273543,84,43411.064783
-11.766472,22,43493.82276
-6.235882,13,43547.671084
-3.133769,6,43577.52559
-9.685862,19,43652.256397
-9.212314,18,43717.773404
-2.375583,5,43743.85259
-13.314192,33,43857.628257
-5.104061,11,43902.715689
-6.679696,12,43951.548085
-5.32225,11,44001.451679
-18.737264,31,44110.082248
-6.49307,16,44174.601437
-10.663265,20,44253.463808
-7.941427,16,44312.51282
-5.531288,12,44362.467014
-8.890381,16,44422.071432
-5.424854,11,44465.587183
-5.237203,11,44508.381596
-2.514324,5,44547.780376
